市区町村,15以上65歳未満人口比率,15歳未満人口比率,15歳未満人口（男）比率,1人1日当たりの排出量,1人当たりの労働生産性（第1次産業）,1人当たりの労働生産性（第2次産業）,1人当たりの労働生産性（第3次産業）,65歳以上の世帯員のいる世帯数割合,65歳以上人口比率,ゴミ処理直後資源化率,リサイクル率,一人当たりの労働生産性（サービス業）,一人当たりの労働生産性（不動産業、物品賃貸業）,一人当たりの労働生産性（医療、福祉）,一人当たりの労働生産性（卸売業、小売業）,一人当たりの労働生産性（学術研究、専門・技術サービス業）,一人当たりの労働生産性（宿泊業、飲食サービス業）,一人当たりの労働生産性（建設業）,一人当たりの労働生産性（教育、学習支援業）,一人当たりの労働生産性（製造業）,一人当たりの労働生産性（複合サービス業）,一人当たりの労働生産性（農業漁業）,一人当たりの労働生産性（金融業、保険業）,一人当たりの労働生産性（電気・ガス・熱供給・水道業）,一般世帯人員数（一般世帯当たり）,中学校生徒数（中学校教員当たり）,人口一人当たりの市内総生産,保健所数密度,公債費割合（歳出比）,労働力人口割合（男）（総人口比）,労働力人口割合（総人口比）,労働費割合（歳出比）,医師数（10万人当たり）,合計特殊出生率,商業・近隣商業地域面積割合,商業地域面積割合,図書館数密度,国民健康保険被保険者割合,地方債割合（歳入比）,地方債現在高（歳入比）,地方債現在高（歳出比）,売上金額（民営）の建築業の割合,売上金額（民営）の情報通信料の割合,売上金額（民営）の教育、学習支援業の割合,売上金額（民営）の生活関連サービス業、娯楽業の割合,売上金額（民営）の複合サービス業の割合,売上金額（民営）の農林漁業の割合,売上金額（民営）の運輸業、郵便行の割合,売上金額（民営）の電気・ガス・熱供給・水道業の割合,外国人人口比率,子ども向け施設数割合（児童福祉、母子・父子福祉、婦人保護施設）,子供施設数（10万人当たり）,実質公債費比率,実質収支比率,将来負担比率,小学高児童数（小学校教員当たり）,工業・準工業地域面積割合,工業地域面積割合,工業専用地域面積割合,平均寿命（女）,平均寿命（男）,投資的経費割合（歳出比）,持ち家一般世帯比率,昼夜間人口比率,最終学歴人口割合（小・中学校）,最終学歴人口割合（高専・短大・大学・大学院）,死亡率,母子世帯割合（世帯比）,水洗化率,準工業地域面積割合,災害復旧費割合（歳出比）,病院数密度,病院病床数（病院数当たり）,県内他市区町村への通勤・通学者比率,第1次産業の売上割合,納税対象者割合,経常収支比率,総人口（日本人）比率,総面積における道路面積比率,耕地面積割合,自市区町村内通勤・通学者比率,薬剤師数（10万人当たり）,薬剤師数（医療施設数当たり）,衛生費割合（歳出比）,転入超過率,農林水産業費割合（歳出比）,近隣商業地域面積割合,障害者支援施設等数密度,雇用者数比率（正規）,雇用者数比（女）（正規）,非水洗化人口比率,高齢者向け施設数割合（介護老人福祉施設、老人ホーム）,高齢者用施設数（65歳以上）
徳島市,0.606788,0.469391128,0.479762072,0.707566411,0.479893606,0.621691423,0.706071017,0.334587306,0.369017031,0.497621372,0.390660642,0.716482927,0.560206147,0.625878641,0.684940598,0.584915307,0.545581412,0.668388648,0.681653769,0.632760138,0.818086562,0.370342041,0.674209678,0.879061144,0.300864381,0.615406101,0.717454167,0.829786959,0.456671121,0.340307893,0.41996986,0.371630781,0.984588379,0.498051834,0.939959871,0.935078129,0.394772325,0.279398252,0.585092911,0.563657661,0.545175083,0.373453247,0.894244334,0.864229007,0.484445052,0.421535439,0.362782394,0.441817908,0.5,0.397392854,0.655375722,0.535247448,0.4307708,0.266814718,0.644157205,0.612717118,0.664298766,0.623017302,0.745346496,0.443797946,0.580736023,0.35524921,0.204031772,0.776345799,0.314619007,0.713157734,0.406622773,0.552783377,0.711346376,0.737215442,0.368522874,0.947123764,0.509991737,0.304845816,0.362782394,0.532160131,0.730364371,0.602607146,0.573144234,0.52938934,0.665707708,0.432056328,0.411835953,0.572649208,0.617452231,0.313485561,0.726111323,0.69605562,0.665302834,0.709701966,0.323085377,0.603268687,0.452408521
鳴門市,0.545141046,0.441233771,0.620963661,0.531231758,0.659447809,0.789102154,0.53436531,0.500317948,0.488145157,0.333087875,0.543968192,0.349133118,0.48068106,0.65098172,0.45744597,0.402040898,0.90512593,0.506204207,0.616663126,0.782595078,0.475745378,0.445690725,0.618758283,0.389932661,0.464641824,0.524980689,0.578521305,0.71301379,0.669308743,0.295798945,0.360909031,0.39159609,0.704923659,0.310698234,0.639703838,0.692160501,0.406871033,0.474001151,0.663497534,0.619745011,0.615225386,0.325697885,0.617792236,0.66201213,0.370556477,0.463780329,0.476614442,0.566496747,0.5,0.389176756,0.52511388,0.538133715,0.853880121,0.385185447,0.810996808,0.45207922,0.55494947,0.699546605,0.430414192,0.408701899,0.426301213,0.386826287,0.499485722,0.524626502,0.422936862,0.59682395,0.480178223,0.551302408,0.819884499,0.51113288,0.388686035,0.644686723,0.620236255,0.483588336,0.476614442,0.483477538,0.715062236,0.610823244,0.454250251,0.48056046,0.500152189,0.615982136,0.587951128,0.446324494,0.488947719,0.338549688,0.614394056,0.785912973,0.638329663,0.704160476,0.421184577,0.5884851,0.527458031
小松島市,0.554768626,0.469306317,0.528890904,0.657037768,0.427011027,0.494048893,0.541824248,0.506640157,0.476697328,0.482821307,0.363143902,0.397291336,0.461253916,0.866146933,0.545831381,0.438641726,0.362305433,0.331575999,0.418106783,0.528436236,0.525221697,0.526155869,0.622693353,0.389932661,0.4852431,0.502143825,0.446817835,0.659402031,0.532848392,0.415234578,0.442274798,0.40377369,0.984588379,0.391800628,0.621803446,0.656542622,0.45897157,0.358071004,0.77055579,0.543753828,0.519687491,0.358389186,0.505124026,0.439526417,0.831448408,0.642108638,0.553036327,0.553762205,0.5,0.375005575,0.732912533,0.635170099,0.700444873,0.21020263,0.730211316,0.419129738,0.697926878,0.862909292,0.893542719,0.268317715,0.477779483,0.705271304,0.513339765,0.439996739,0.433659508,0.518762152,0.481215471,0.595856649,0.888508603,0.659553755,0.363938258,0.824450212,0.515437294,0.628073746,0.553036327,0.496082797,0.663034977,0.624994425,0.486535873,0.802773865,0.400223542,0.74039576,0.739140489,0.475568943,0.427755095,0.345108381,0.609741028,0.531322058,0.687083665,0.671779504,0.40437878,0.702002783,0.546534675
阿南市,0.512605154,0.581850934,0.439270731,0.628164257,0.453889688,0.965891871,0.683383896,0.471247377,0.467968698,0.479899874,0.520382415,0.664093252,0.456621586,0.610282281,0.454151435,0.512485206,0.487253614,0.596605397,0.660802925,0.963140109,0.809287312,0.40974375,0.560771065,0.879061144,0.56257321,0.492927292,0.850045672,0.498259496,0.458600848,0.371313459,0.336366186,0.454871354,0.539833708,0.593193123,0.463064182,0.468909922,0.442567111,0.31164093,0.3665401,0.562126674,0.554707046,0.401254837,0.524210625,0.434974629,0.383161418,0.547434728,0.42062208,0.479422251,0.5,0.333086372,0.617468837,0.660976765,0.393574376,0.287400932,0.331552474,0.483753224,0.467060531,0.591209629,0.893542719,0.373605853,0.349083808,0.463547816,0.555565439,0.617936242,0.407915587,0.550969992,0.482148574,0.557512232,0.808680564,0.424321462,0.649071089,0.475825414,0.51517398,0.364756186,0.42062208,0.451663175,0.558980458,0.666913628,0.376713678,0.533551945,0.615191475,0.759276896,0.765384839,0.527464848,0.54096145,0.389246523,0.473570929,0.507598764,0.874788666,0.79506425,0.427993395,0.658864657,0.603583782
吉野川市,0.434785389,0.401033206,0.234838326,0.541543726,0.69892011,0.361610266,0.474621006,0.57568411,0.579483066,0.614652119,0.44372864,0.279835956,0.601980977,0.528228057,0.519901965,0.424338921,0.409934715,0.446013255,0.416107803,0.376809064,0.260581803,0.432594805,0.695215587,0.389932661,0.524504611,0.52022825,0.39023615,0.394507348,0.654234952,0.217067833,0.267610801,0.327137806,0.791740074,0.461389108,0.43138674,0.49169215,0.484534564,0.331884169,0.44364645,0.659215293,0.665678418,0.454541353,0.65689355,0.445099825,0.693741063,0.626017083,0.419526646,0.529804475,0.5,0.439256086,0.663646315,0.493851997,0.598154707,0.513849284,0.504977851,0.378437189,0.391114852,0.49074141,0.445702724,0.373605853,0.400562078,0.285974604,0.57906833,0.416126805,0.440645758,0.521924476,0.561559325,0.561854187,0.612611696,0.353136071,0.559068394,0.496338292,0.745705363,0.548793966,0.419526646,0.400360996,0.565101312,0.560743914,0.483239821,0.445451091,0.384169532,0.711688205,0.608937038,0.631075755,0.436933988,0.344589384,0.401820173,0.385074353,0.708522689,0.802395839,0.449104583,0.616406016,0.484957993
阿波市,0.477671881,0.436569148,0.421809349,0.351803516,0.457523994,0.425187287,0.396954242,0.524506305,0.547695625,0.52437763,0.312041386,0.639924578,0.739860177,0.586194926,0.328245536,0.373107003,0.585440095,0.32059888,0.431093766,0.460867666,0.481506643,0.457492948,0.646296622,0.389932661,0.66310447,0.495704811,0.320511112,0.41966357,0.601219545,0.367744694,0.413376361,0.353133756,0.428747726,0.421090409,0.343436146,0.358469314,0.560024258,0.412528551,0.345732154,0.686858353,0.682699231,0.487954031,0.37327315,0.499820398,0.565792172,0.846517777,0.407292596,0.491792269,0.5,0.487505215,0.463543908,0.415736957,0.402873482,0.380038894,0.331552474,0.465822275,0.34901093,0.364411177,0.381277065,0.022645391,0.297605538,0.370010969,0.692774759,0.381406902,0.471919285,0.454455509,0.564200816,0.390428487,0.909515982,0.353136071,0.437740192,0.420166997,0.385360192,0.531523923,0.407292596,0.282994405,0.427382096,0.512494785,0.474199368,0.569931415,0.455763868,0.743249776,0.739140489,0.549810821,0.479768826,0.476617058,0.348034242,0.412366693,0.778774262,0.804475762,0.360575221,0.417201023,0.423420851
美馬市,0.43303492,0.35167302,0.608921554,0.348709926,0.604386734,0.585252494,0.419869818,0.583471029,0.601862077,0.677109117,0.386729679,0.462904099,0.438656316,0.526687046,0.430274256,0.430305017,0.525642762,0.486214368,0.52824867,0.664529215,0.156576289,0.468476914,0.543960911,0.389932661,0.522754844,0.341149791,0.415483565,0.461578006,0.734851456,0.313543546,0.31606483,0.372046131,0.571187374,0.396547592,0.343436146,0.358469314,0.388867186,0.278097488,0.671688501,0.719285138,0.716844204,0.558686522,0.434601809,0.436875417,0.469589489,0.494827595,0.431872328,0.385446796,0.5,0.53002199,0.333299738,0.420583183,0.52376186,0.457237196,0.543614391,0.332402777,0.34901093,0.364411177,0.381277065,0.408701899,0.271866403,0.703522721,0.572414558,0.541986454,0.602566564,0.403137661,0.646578828,0.506172702,0.738655968,0.353136071,0.893984402,0.582567701,0.4627745,0.425292449,0.431872328,0.348673418,0.513074053,0.46997801,0.388623747,0.355593943,0.479793807,0.843139858,0.71930385,0.442250251,0.464470669,0.473570354,0.348034242,0.641817012,0.786309436,0.806719258,0.589819215,0.28295583,0.447531222
三好市,0.285538876,0.229205478,0.896850232,0.505451839,0.966499843,0.396563908,0.5719817,0.732098358,0.753158332,0.335268919,0.341523607,0.714076829,0.342454778,0.617225884,0.351913698,0.541160386,0.90512593,0.429151777,0.23815972,0.423697285,0.488699055,0.502676547,0.596557604,0.879061144,0.348402722,0.323456877,0.453287733,0.374687227,0.976477382,0.12518017,0.14311737,0.327137806,0.684912114,0.512797724,0.417378119,0.472459399,0.433382032,0.287320478,0.789076634,0.835068076,0.842345845,0.751950989,0.805823796,0.371274599,0.545281639,0.62024982,0.435995625,0.365659208,0.5,0.431037785,0.386581444,0.601290532,0.463317671,0.488116516,0.331552474,0.225316722,0.370031822,0.364411177,0.381277065,0.338509807,0.194648998,0.55050958,0.581473971,0.66133612,0.760786513,0.299537966,0.830699339,0.433575581,0.768766544,0.388377222,0.893984402,0.474936472,0.469778652,0.250639809,0.435995625,0.321884922,0.393717399,0.568962215,0.343963306,0.29669804,0.527967298,0.907624832,0.900772359,0.293048295,0.287012058,0.479986749,0.391782705,0.451737448,0.772713689,0.852890834,0.654690178,0.46534223,0.687366235
勝浦町,0.306544504,0.300531796,0.896850232,0.262089395,0.432755573,0.360919099,0.337726383,0.689165555,0.717101748,0.658791076,0.510555008,0.325075029,0.223173696,0.308996958,0.441446701,0.198852589,0.082873731,0.261026191,0.500105002,0.451316648,0.369833362,0.520749137,0.744030408,0.389932661,0.63348419,0.398835814,0.350308657,0.447157769,0.506038076,0.507304049,0.654476225,0.430646756,0.309794923,0.452299176,0.343436146,0.358469314,0.555755045,0.379805664,0.570200452,0.494058423,0.519482154,0.56144403,0.37327315,0.81950484,0.259394699,0.590823344,0.512035789,0.239045614,0.5,0.359863809,0.386581444,0.532472416,0.398223929,0.884401132,0.331552474,0.372272096,0.34901093,0.364411177,0.381277065,0.478893992,0.452040348,0.84311175,0.746615489,0.485566611,0.554051498,0.382087316,0.696819639,0.384361774,0.814282532,0.353136071,0.741419034,0.44818058,0.374301006,0.570728436,0.512035789,0.349962011,0.041768292,0.640136191,0.403946915,0.428469258,0.55860762,0.375600594,0.375468782,0.654644818,0.296190952,0.56477192,0.348034242,0.497643944,0.702241631,0.807687648,0.547301136,0.435540531,0.638649986
上勝町,0,0.103430295,0.107080663,0.076473971,0.318190502,0.156548214,0.168058992,0.99099136,1,1,0.940012695,0.155336276,0.223173696,0.342447798,0.065205102,0.560740862,0.675834616,0.076975149,0.23815972,0.233739792,0.310029796,0.695111316,0.234022227,0.389932661,0.184887741,0.085349438,0.237483281,0.345031115,0.622740991,0.519011328,0.576149358,0.61525737,0.319591081,0.509868746,0.343436146,0.358469314,0.315611829,0.359150971,0.690985957,0.47635356,0.504124854,0.954604828,0.37327315,0.316401481,0.260411115,0.922075124,0.903660201,0.239045614,0.5,0.45507181,0.213415899,0.782675639,0.323831081,0.771176956,0.331552474,0.168572775,0.34901093,0.364411177,0.381277065,0.303413761,0.349083808,0.714884488,0.586171236,0.761155842,0.91928125,0.266156376,1,0.073807059,0.634319321,0.353136071,0.893984402,0.329813326,0.263709137,0.292160383,0.903660201,0.092065436,0.45492594,0.54492819,0.344313239,0.293835584,0.661468767,0.907624832,0.900772359,0.241204713,0.482828457,0.685927833,0.348034242,0.324002483,0.515086562,0.756080432,0.933673369,0.435540531,0.976945146
佐那河内村,0.211562531,0.212921705,0.896850232,0.047084863,0.247770317,0.337023597,0.047039886,0.694005981,0.813062295,1,0.68155189,0.243979409,0.223173696,0.423426404,0.108070817,0.198852589,0.216181907,0.473971319,0.23815972,0.271387568,0.156576289,0.342173302,0.234022227,0.389932661,0.692548007,0.152481695,0.162376764,0.345031115,0.846729051,0.622868381,0.790711883,0.327137806,0.198459081,0.409879493,0.343436146,0.358469314,0.720268169,0.556374704,0.388678437,0.356375038,0.349704138,0.822663309,0.37327315,0.316401481,0.252213859,0.310426337,0.349036169,0.825629443,0.5,0.359405506,0.386581444,0.574777836,0.444719459,0.349159573,0.331552474,0.281087586,0.34901093,0.364411177,0.381277065,0.268317715,0.374822943,0.407285679,0.81594945,0.23167732,0.597068389,0.373978634,0.652731237,0.114496815,0.905314506,0.353136071,0.893984402,0.329813326,0.263709137,0.597328051,0.349036169,0.371079224,0.096855979,0.640594494,0.513180536,0.399568501,0.535047998,0.375600594,0.375468782,0.369720245,0.207461646,0.928350655,0.348034242,0.324002483,0.584557154,0.685492187,0.369247442,0.435540531,0.727992764
石井町,0.521928305,0.565312728,0.578639205,0.493077477,0.549168708,0.315009256,0.348486282,0.451926431,0.454399893,0.51264564,0.52824434,0.492063162,0.437850267,0.235045756,0.459444659,0.40971227,0.400452647,0.228073511,0.420424602,0.361721572,0.156576289,0.420160963,0.647111973,0.389932661,0.608693803,0.636344986,0.341606927,0.926354096,0.479131672,0.272130858,0.339994648,0.327260775,0.479643279,0.458864127,0.550013855,0.585153314,0.315611829,0.317937387,0.317239142,0.310342011,0.314922124,0.367525851,0.37327315,0.463046568,0.658758711,0.413291675,0.581694625,0.436008635,0.5,0.429124707,0.421214553,0.42819896,0.426121247,0.544728604,0.331552474,0.511876534,0.426943215,0.598242213,0.381277065,0.513990038,0.529257753,0.247369104,0.562052671,0.316307084,0.414837451,0.637328453,0.386546188,0.545062222,0.859798519,0.353136071,0.378112103,0.537602527,0.404713769,0.695440515,0.581694625,0.469329959,0.436563377,0.570875293,0.627152072,0.907176947,0.320321858,0.907624832,0.815257823,0.629853179,0.599094443,0.329389688,0.53819022,0.781233926,0.720291386,0.756559704,0.434435391,0.535925202,0.445997812
神山町,0.078602991,0.017558836,0.896850232,0.047084863,0.439169295,0.302567188,0.095479883,0.92634872,0.984616587,0.964457699,0.940012695,0.25500778,0.223173696,0.343463659,0.038330139,0.198852589,0.084274018,0.083520998,0.333848783,0.45407471,0.498918042,0.827089343,0.234022227,0.389932661,0.410989262,0.141352818,0.224466947,0.386182322,0.428148718,0.410001426,0.416400363,0.327137806,0.339513698,0.392709621,0.343436146,0.358469314,0.315611829,0.399813929,0.594625044,0.279834673,0.278125536,0.642138192,0.37327315,0.331506291,0.306720719,0.922075124,0.903660201,0.469166313,0.5,0.45629243,0.287629704,0.512755189,0.291284211,0.488116516,0.331552474,0.195185105,0.34901093,0.364411177,0.381277065,0.443797946,0.426301213,0.726802325,0.71637226,0.437826745,0.835914966,0.267434456,0.976509573,0.327200813,0.879405405,0.353136071,0.893984402,0.329813326,0.263709137,0.4483477,0.903660201,0.107121137,0.142762384,0.54370757,0.384768596,0.315980635,0.480335669,0.907624832,0.900772359,0.240447598,0.430814726,0.484051109,0.348034242,0.454632886,0.545765139,0.792326468,0.423673637,0.435540531,0.71957376
那賀町,0.061022193,0.198758215,0.81683236,0.317774022,0.427011027,0.486925173,0.479758988,0.869748762,0.906086107,1,0.64027678,0.463080964,0.223173696,0.357530746,0.500969766,0.685428358,0.171634067,0.288500134,0.298199917,0.606019757,0.862601222,0.63613367,0.672844844,0.389932661,0.39463662,0.195202222,0.417934185,0.345031115,0.837191478,0.203991899,0.158889703,0.42735339,0.445839658,0.57491226,0.343436146,0.358469314,0.477212759,0.377432502,0.546320158,0.620723582,0.730774641,0.693662462,0.37327315,0.323149892,0.280885398,0.922075124,0.590850708,0.355253091,0.5,0.287293093,0.473164216,0.496434098,0.435420353,0.977039094,0.331552474,0.218710331,0.34901093,0.364411177,0.381277065,0.513990038,0.452040348,0.886296814,0.685697049,0.624446223,0.667620112,0.267291173,0.715077086,0.157110596,0.811481548,0.353136071,0.893984402,0.409466871,0.337437049,0.310384722,0.590850708,0.231228824,0.488590637,0.712706907,0.304000312,0.282698808,0.548991279,0.375600594,0.375468782,0.348475498,0.082016766,0.922306509,0.348034242,0.324002483,0.765350577,0.778294993,0.565194939,0.554747328,0.668384522
牟岐町,0.050976023,0.163222273,0.73739638,0.672505719,0.398469513,0.380255259,0.320568463,0.934524627,0.943747019,0.455711167,0.258973388,0.392438641,0.498266387,0.280874807,0.432145256,0.296786271,0.173492212,0.773364798,0.48739635,0.270215311,0.156576289,0.362312232,0.575450298,0.389932661,0.286542217,0.301977897,0.296833268,0.345031115,0.639523081,0.155396609,0.139462062,0.39157571,0.841776977,0.468863052,0.343436146,0.358469314,0.955349515,0.658951862,0.519910999,0.753060627,0.842454823,0.946238881,0.37327315,0.732482604,0.35065875,0.310426337,0.359254278,0.315959947,0.5,0.440268683,0.213415899,0.381669059,0.421471694,0.977039094,0.624838935,0.342509577,0.34901093,0.364411177,0.381277065,0.408701899,0.297605538,0.494158304,0.666684222,0.563686393,0.752256636,0.376668209,0.795488133,0.319828934,0.810781302,0.353136071,0.676518782,0.690266801,0.466460896,0.416304338,0.359254278,0.281382251,0.531436615,0.559731317,0.341985512,0.321266191,0.456478291,0.907624832,0.900772359,0.392424794,0.274773533,0.457255336,0.348034242,0.324002483,0.388099719,0.451010014,0.565971515,0.435540531,0.529602811
美波町,0.144588063,0.186545386,0.215362978,0.563198859,0.587985168,0.265426278,0.456358273,0.866343363,0.869376915,0.442187141,0.302213979,0.460403434,0.443247849,0.552581378,0.410383979,0.439920115,0.234575853,0.248637267,0.285164874,0.309343932,0.509993265,0.536923581,0.816377364,0.389932661,0.360080492,0.24962602,0.32237245,0.446330891,0.529709603,0.169167201,0.145976723,0.346120877,0.50703646,0.439573271,0.493911923,0.459114888,0.666555011,0.53613233,0.589295319,0.502088784,0.495912585,0.609408725,0.894244334,0.334488483,0.546347061,0.922075124,0.50355959,0.304960555,0.5,0.398513687,0.54956078,0.967323281,0.388924823,0.405771661,0.331552474,0.22103925,0.398228161,0.364411177,0.381277065,0.408701899,0.503518618,0.360458423,0.669606768,0.537646466,0.670232079,0.410268,0.798605665,0.381778435,0.542587101,0.435647881,0.711037497,0.848755917,0.401334573,0.410475596,0.50355959,0.212044566,0.464107221,0.601486313,0.313105518,0.310827999,0.448282489,0.907624832,0.900772359,0.968468217,0.39103952,0.468807971,0.534271318,0.831518686,0.529782581,0.637652768,0.902962173,0.554747328,0.976945146
海陽町,0.19580831,0.241503119,0.896850232,0.592072369,0.467022872,0.250540299,0.346456355,0.800350635,0.807243209,0.448719102,0.258973388,0.34247178,0.368607314,0.365907092,0.393055939,0.396585357,0.269357589,0.307228532,0.445486024,0.280033299,0.38816581,0.655305815,0.696791156,0.389932661,0.285422623,0.360502522,0.317397568,0.345031115,0.575881093,0.186450133,0.24256147,0.327137806,0.424498858,0.50663677,0.343436146,0.358469314,0.697771638,0.620745499,0.502456698,0.376957525,0.369704901,0.447306472,0.37327315,0.388257105,0.657010476,0.485565844,0.644232479,0.277767558,0.5,0.81027726,0.732912533,0.684603074,0.244788681,0.452090642,0.331552474,0.319161712,0.34901093,0.364411177,0.381277065,0.373605853,0.246127268,0.481164952,0.682975849,0.578876351,0.714390208,0.383374994,0.806920991,0.54909597,0.727452033,0.353136071,0.893984402,0.423997138,0.346653038,0.256704538,0.644232479,0.2016962,0.13664153,0.18972274,0.30598552,0.304344311,0.605667187,0.375600594,0.375468782,0.532656152,0.280892796,0.499214972,0.348034242,0.324002483,0.516101915,0.68724191,0.531981218,0.769319562,0.790896898
松茂町,0.720910971,0.665559704,0.287831671,0.750876676,0.541633748,0.597316368,0.758255177,0.23388528,0.277515971,0.495076976,0.396557086,0.928941082,0.543860655,0.718448537,0.892744471,0.558915148,0.591397359,0.866608162,0.511936762,0.561104899,0.416831094,0.378564286,0.720034634,0.389932661,0.456311477,0.677692882,0.864745108,0.926354096,0.070934886,0.548876913,0.513339099,0.327137806,0.465409307,0.603798044,0.497845881,0.358469314,0.703431269,0.312261114,0.069025189,0.046369465,0.048066223,0.396053258,0.37327315,0.345931453,0.303843077,0.32777021,0.369294772,0.958736336,0.5,0.371471644,0.732912533,0.706123964,0.142498515,0.287400932,0.331552474,0.517258084,0.827632885,0.779805002,0.893542719,0.373605853,0.452040348,0.54054479,0.300564978,0.782855781,0.312208148,0.615589331,0.324680291,0.850266671,0.929122868,0.923437725,0.363938258,0.903285145,0.482435277,0.716748239,0.369294772,0.594187268,0.145822811,0.628528356,0.610344789,0.624179217,0.372600795,0.375600594,0.375468782,0.552220085,0.446112882,0.578466875,0.615582583,0.971904305,0.760536544,0.653784121,0.318958771,0.46534223,0.458424857
北島町,0.656524153,0.775814417,0.579765986,0.456985589,0.247770317,0.75508995,0.591216589,0.309173696,0.291737384,0.661901239,0.504658563,0.665281072,0.658754583,0.283466179,0.557213214,0.586005625,0.417409626,0.486360004,0.41775448,0.799074211,0.505973134,0.342173302,0.577847967,0.389932661,0.498174099,0.708925536,0.549878419,0.345031115,0.395398861,0.374576176,0.385949924,0.327137806,0.709894167,0.643894745,0.811712683,0.552450992,0.944820028,0.224794555,0.308039255,0.426264516,0.4413258,0.386565223,0.37327315,0.412674714,0.500320298,0.358513931,0.349036169,0.599348001,0.5,0.379080077,0.963799926,0.663014883,0.277335552,0.730004529,0.331552474,0.601526683,0.870440209,0.364411177,0.893542719,0.654374223,0.683692563,0.27367012,0.387565011,0.346686999,0.272258316,0.743283158,0.285578165,0.490194586,0.859098273,0.928427996,0.363938258,0.947123764,0.486736072,0.785128951,0.349036169,0.59036286,0.231514767,0.620919923,0.957735964,0.666253304,0.270808023,0.375600594,0.375468782,0.610329072,0.810208998,0.278311272,0.939120734,0.324002483,0.774403632,0.692796474,0.313554922,0.832896521,0.474229453
藍住町,0.727988955,0.807279415,0.549246155,0.439455244,0.247770317,0.66352811,0.472812349,0.251023271,0.23550434,0.680792484,0.520382415,0.445340345,0.60041199,0.38581857,0.613345041,0.470416063,0.406185765,0.486004241,0.385591758,0.667604319,0.490405321,0.342173302,0.612162994,0.389932661,0.548724565,0.629357657,0.494297935,0.926354096,0.337722669,0.445947518,0.515230866,0.486142399,0.471202152,0.602182056,0.343436146,0.358469314,0.653613037,0.288678272,0.38061047,0.406502641,0.39843597,0.369610175,0.37327315,0.406676024,0.636165465,0.402748282,0.349036169,0.286760087,0.5,0.36542677,0.819495306,0.547704273,0.356377952,0.318280253,0.331552474,0.620468752,0.34901093,0.364411177,0.381277065,0.58418213,0.529257753,0.302100654,0.405144383,0.275077199,0.331303553,0.612504529,0.245112006,0.920323139,0.893410325,0.353136071,0.363938258,0.663016784,0.36232022,0.76553691,0.349036169,0.560556227,0.335569286,0.63457323,0.813071786,0.799362341,0.334348651,0.375600594,0.375468782,0.620434024,0.745956742,0.292064913,0.348034242,0.971904305,0.684313046,0.658017449,0.334669388,0.495143929,0.367062831
板野町,0.607777395,0.415366319,0.837265223,0.570417237,0.641677125,0.713760274,0.476032009,0.470494356,0.45749978,0.62154558,0.42997027,0.501914096,0.589222719,0.562524639,0.392749646,0.39285455,0.208386035,0.67953213,0.672177971,0.736833263,0.489193456,0.565398336,0.752954096,0.389932661,0.566677678,0.611876944,0.505732016,0.345031115,0.463355693,0.295027446,0.342304276,0.327137806,0.741358821,0.374933754,0.343436146,0.358469314,0.605352591,0.46278022,0.306576753,0.357233342,0.346253299,0.440803087,0.37327315,0.642876781,0.402610228,0.529834654,0.463353151,0.395056423,0.5,0.510157804,0.978989886,0.619198432,0.653949343,0.405771661,0.331552474,0.459266726,0.34901093,0.364411177,0.381277065,0.513990038,0.374822943,0.323100364,0.578915164,0.622276229,0.482204875,0.535043773,0.50100226,0.604190181,0.678434816,0.353136071,0.363938258,0.615441369,0.623132709,0.672287644,0.463353151,0.376924338,0.733424798,0.489842196,0.557834225,0.576102481,0.327723943,0.375600594,0.375468782,0.556235249,0.461411038,0.324669782,0.348034242,0.324002483,0.638285051,0.674780699,0.437383268,0.753425323,0.472041417
上板町,0.513328174,0.440979337,0.437686574,0.43429926,0.726461879,0.383640329,0.483596258,0.481998004,0.49268622,0.675842609,0.428004789,0.384992553,0.563865413,0.710431053,0.333504323,0.198852589,0.473126369,0.247952333,0.357239443,0.436212327,0.501035364,0.6996024,0.647675467,0.389932661,0.638121533,0.604789073,0.316878682,0.757495212,0.397905014,0.27690951,0.304095944,0.327137806,0.561331455,0.389881642,0.343436146,0.358469314,0.315611829,0.41829648,0.292026491,0.353531684,0.35978701,0.356810538,0.37327315,0.337796938,0.386139909,0.640738368,0.903660201,0.82871241,0.5,0.407756404,0.109516572,0.224547892,0.463317671,0.513849284,0.331552474,0.43009642,0.34901093,0.364411177,0.381277065,0.408701899,0.374822943,0.575068361,0.680091631,0.292437151,0.414396597,0.551991236,0.360115279,0.50478576,0.800977858,0.353136071,0.694295757,0.453698615,0.70607661,0.700805927,0.903660201,0.366597767,0.531436615,0.592243596,0.54270881,0.679128695,0.290830501,0.375600594,0.375468782,0.595512503,0.400218414,0.527055846,0.348034242,0.68747501,0.672292792,0.703645646,0.586614326,0.077197674,0.280234284
