市区町村,総人口（男）比率,総人口（日本人）比率,15歳未満人口比率,15以上65歳未満人口比率,65歳以上人口比率,15歳未満人口（男）比率,15歳以上65歳未満人口（男）比率,65歳以上人口（男）比率,未婚者割合（15歳以上人口）,外国人人口比率,出生率,死亡率,転入超過率,従業も通学もしていない人口比率,流出従業・通学者割合（総人口比）,流入従業・通学者割合（総人口比）,昼夜間人口比率,一般世帯人員数（一般世帯当たり）,核家族世帯割合,単独世帯割合,65歳以上の世帯員のいる世帯数割合,65歳以上世帯員の単独世帯割合,65歳以上世帯員（男）の単独世帯割合,母子世帯割合（世帯比）,父子世帯割合（世帯比）,母子世帯割合（親族のみ世帯比）,父子世帯割合（親族のみ世帯比）,総面積における可住地面積比率,総面積における道路面積比率,耕地面積割合,納税対象者割合,卸売業年間商品販売額の割合,小売業年間商品販売額の割合,売上金額（民営）の農林漁業の割合,売上金額（民営）の鉱業の割合,売上金額（民営）の建築業の割合,売上金額（民営）の製造業の割合,売上金額（民営）の電気・ガス・熱供給・水道業の割合,売上金額（民営）の情報通信料の割合,売上金額（民営）の運輸業、郵便行の割合,売上金額（民営）の卸売業、小売業の割合,売上金額（民営）の金融業、保険業の割合,売上金額（民営）の不動産業、物品賃貸業の割合,売上金額（民営）の学術研究、専門・技術サービス業の割合,売上金額（民営）の宿泊行、飲食サービス業の割合,売上金額（民営）の生活関連サービス業、娯楽業の割合,売上金額（民営）の教育、学習支援業の割合,売上金額（民営）の医療、福祉の割合,売上金額（民営）の複合サービス業の割合,売上金額（民営）のサービス業の割合,一人当たりの労働生産性（農業漁業）,一人当たりの労働生産性（鉱業）,一人当たりの労働生産性（建設業）,一人当たりの労働生産性（製造業）,一人当たりの労働生産性（電気・ガス・熱供給・水道業）,一人当たりの労働生産性（情報通信業）,一人当たりの労働生産性（運輸業、郵便業）,一人当たりの労働生産性（卸売業、小売業）,一人当たりの労働生産性（金融業、保険業）,一人当たりの労働生産性（不動産業、物品賃貸業）,一人当たりの労働生産性（学術研究、専門・技術サービス業）,一人当たりの労働生産性（宿泊業、飲食サービス業）,一人当たりの労働生産性（生活関連サービス業、娯楽業）,一人当たりの労働生産性（教育、学習支援業）,一人当たりの労働生産性（医療、福祉）,一人当たりの労働生産性（複合サービス業）,一人当たりの労働生産性（サービス業）,財政力指数,実質収支比率,経常収支比率,将来負担比率,実質公債費比率,一般財源割合（歳入比）,自主財源割合（歳入比）,地方債割合（歳入比）,投資的経費割合（歳出比）,民生費割合（歳出比）,衛生費割合（歳出比）,労働費割合（歳出比）,農林水産業費割合（歳出比）,商工費割合（歳出比）,土木費割合（歳出比）,教育費割合（歳出比）,災害復旧費割合（歳出比）,公債費割合（歳出比）,地方債現在高（歳入比）,地方債現在高（歳出比）,幼稚園在園者数（幼稚園数当たり）,小学校児童数（小学校数当たり）,小学高児童数（小学校教員当たり）,小学校数密度,中学校生徒数（中学校教員当たり）,中学校生徒数（中学校当たり）,中学校数密度,義務教育学校生徒数（学校数当たり）,義務教育学校生徒数（教員当たり）,義務教育学校数密度,高等学校生徒数（高等学校数当たり）,最終学歴人口割合（小・中学校）,最終学歴人口割合（高等学校）,最終学歴人口割合（高専・短大・大学・大学院）,労働力人口割合（総人口比）,労働力人口割合（男）（総人口比）,就業者数比率（労働力人口比）,就業者数比率（男）（労働力人口比）,就業者数比率（男20歳以上45歳未満）（就業者数比）,就業者数比率（兼家事・副業）（就業者数比）,就業者数比率（兼学業）（就業者数比）,完全失業率,完全失業率（男）,非就業者数比率（家事）（非就業者数比）,非就業者数比率（学業）（非就業者数比）,雇用者数比率（正規）,雇用者数比（男）（正規）,雇用者数比（女）（正規）,雇用者男女差（正規）,雇用者数比率（派遣）,雇用者数比率（パート・アルバイト）,都市計画区域指定面積割合,公民館数密度,図書館数密度,持ち家一般世帯比率,市街化調整区域面積割合,市街化区域面積割合,用途地域面積割合,住居専用面積割合,住居地域面積割合,近隣商業地域面積割合,商業地域面積割合,準工業地域面積割合,工業地域面積割合,工業専用地域面積割合,商業・近隣商業地域面積割合,工業・準工業地域面積割合,非水洗化人口比率,水洗化率,ゴミ計画収集人口比率,1人1日当たりの排出量,リサイクル率,中間処理後再生利用率,ゴミ処理直後資源化率,最終処分比率,二輪車台数密度,自市区町村内通勤・通学者比率,県内他市区町村への通勤・通学者比率,他県への通勤・通学者比率,平均寿命（男）,平均寿命（女）,病院数密度,一般診療所数密度,医療施設数密度,歯科診療所数密度,病院病床数（病院数当たり）,病院病床数（10万人当たり）,一般診療所病床数（一般診療所数当たり）,一般診療所病床数（10万人当たり）,医療施設病床数（医療施設数当たり）,医療施設病床数（10万人当たり）,医師数（医療施設数当たり）,医師数（10万人当たり）,歯科医師数（歯科診療所数当たり）,歯科医師数（10万人当たり）,薬剤師数（医療施設数当たり）,薬剤師数（10万人当たり）,養護施設密度,介護老人福祉施設密度,老人ホーム（養護、有料ロー人ホーム）数密度,児童福祉施設数密度,保健所数密度,障害者支援施設等数密度,福祉・社会保障施設密度,子ども向け施設数割合（児童福祉、母子・父子福祉、婦人保護施設）,高齢者向け施設数割合（介護老人福祉施設、老人ホーム）,国民健康保険被保険者割合,子供施設数（10万人当たり）,高齢者用施設数（65歳以上）,第1次産業の売上割合,第2次産業の売上割合,第3次産業の売上割合,第1次産業の事業所割合,第2次産業の事業所割合,第3次産業の事業所割合,1人当たりの労働生産性（第1次産業）,1人当たりの労働生産性（第2次産業）,1人当たりの労働生産性（第3次産業）,人口一人当たりの市内総生産,合計特殊出生率
久山町,0.328963665,0.330020461,0.957660302,0.588850136,0.316232624,0.61453619,0.20882575,0.20882575,0.580976848,0.833244411,0.857096771,0.326986903,0.978754228,0.455165011,0.373867048,0.461565267,0.989436014,0.733271587,0.6844011,0.321122226,0.342826357,0.403931185,0.33007064,0.321187131,0.399588068,0.289730391,0.369298127,0.388648777,0.478423528,0.363543382,0.450705481,0.829980093,0.252250658,0.347565094,0,0.233623967,0.527911059,0.380450692,0.368756511,0.947540725,0.615862524,0.352266014,0.448269814,0.750905231,0.34821687,0.713093395,0.316935533,0.280264167,0.324873478,0.514317259,0.213867651,0,0.380792034,0.504404224,0.379746136,0.349783478,0.679662919,0.806625455,0.532982681,0.710386666,0.190107801,0.908247038,0.80111091,0.465611279,0.408164601,0.866403803,0.872955826,0.748323708,0.700943101,0.625781473,0.612793515,0.766071309,0.562926826,0.828491312,0.5069505,0.40832824,0.411644084,0.596878656,0.336380745,0.492823782,0.251334703,0.655241098,0.672052794,0.359606239,0.479817834,0.5069505,0.517601506,0.812590872,0.585648653,0.633923548,0.492016544,0.630279282,0.556698525,0.480098557,0.587487348,0.640622471,0.519233421,0.283515873,0.333314273,0.496580364,0.650776713,0.446333734,0.368696939,0.604071311,0.31422113,0.07758964,0.523280167,0.562538441,0.39643641,0.40147035,0.6259306,0.681299946,0.285633481,0.502763791,0.497864078,0.502763791,0.508221004,0.71755993,1,0.575700252,0.787584813,0.562596099,0.980082975,0.471011758,0.426836552,0.400657834,0.387790669,0.347532925,0.358167832,0.352928596,0.554208356,0.554208356,0.342764847,0.413079789,0.418585981,0.259781813,1,0.955932586,0.144550289,0.224211186,0.367390199,0.682451391,0.455740084,0.3135031,0.7466953,0.370752422,0.588083025,0.597136602,0.569983499,0.515582164,0.506166774,0.474975861,0.441515234,0.498985588,0.389122483,0.398075486,0.461405174,0.4876004,0.458723018,0.493120356,0.465841919,0.467634084,0.591705807,0.647670311,0,0.811919987,0.340350783,0.402278545,0.368964456,0.323094034,0.401080117,0.497968304,0.758393727,0.271860401,0.302091323,0.533070019,0.347565094,0.43814556,0.591862924,0.330796935,0.363054324,0.681783434,0.213867651,0.471657896,0.746237554,0.990255866,0.753319828
粕屋町,0.620826782,0.448007135,0.984789032,0.850447923,0.080390864,0.392476885,0.452073497,0.452073497,0.63767919,0.509561051,0.997275981,0.159167755,0.65586279,0.210400799,0.36990413,0.388910559,0.455522521,0.526149915,0.664599722,0.503131633,0.094319234,0.176129315,0.230426805,0.67144627,0.635932072,0.665688133,0.64212866,0.802532855,0.846258926,0.559062328,0.626865306,0.86099884,0.22466582,0.347565094,0,0.373579856,0.322479188,0.751425319,0.401387774,0.947540725,1,0.445225019,0.628404378,0.427214226,0.372500849,0.483293934,0.316935533,0.348487803,0.309710369,0.689737356,0.213867651,0,0.563491351,0.417150396,0.504853358,0.492431288,0.571553524,0.706834272,0.589252001,0.638330306,0.190107801,0.387021845,0.510184477,0.600006822,0.456608204,0.866403803,0.621154685,0.76191669,0.479037377,0.572304741,0.342244242,0.626164892,0.321538378,0.682922093,0.282222806,0.270445853,0.674906412,0.543408332,0.336380745,0.325682882,0.255054917,0.317715822,0.699598134,0.359606239,0.305984674,0.282222806,0.275309897,0.510995341,1,0.733506428,0.679453263,0.757766907,1,0.645847885,1,0.753653477,0.908004815,0.785753515,0.260265354,0.221980936,0.688486573,0.452915967,0.451952745,0.482003459,0.499850512,0.462457008,0.478970842,0.600258501,0.518662036,0.456223053,0.779758897,0.834388933,0.602035071,0.60520975,0.39540278,0.60520975,0.644243859,0.354741172,0.550461983,0.544080719,0.728760257,0.042479857,0.630027836,0.909466232,0.826650965,0.780454714,0.96101789,0.434368287,0.505049154,0.92713836,0.492808396,0.492808396,0.455553048,0.946675846,0.363473768,0.264498986,1,0.28867299,0.956331622,0.9696884,0.331495081,0.217985414,0.901226783,0.271121355,0.789151424,0.36650367,0.563967198,0.597136602,0.940906931,0.89736208,0.900308699,0.9055779,0.465322035,0.469373203,0.507141549,0.466320723,0.501559466,0.463913521,0.697162853,0.596500858,0.702725556,0.636489605,0.600563395,0.531979203,0,0.744208168,0.65636995,0.91048711,0.910801094,0.598544306,0.887722905,0.584893383,0.393620581,0.152901356,0.347670223,0.433837071,0.347565094,0.256376374,0.775047208,0.305058437,0.362113078,0.690218827,0.213867651,0.414774067,0.61384877,0.594586459,0.976528461
芦屋町,0.552371868,0.661891125,0.583962573,0.586456771,0.438348184,0.098323454,0.707673538,0.707673538,0.742865286,0.365198051,0.689554614,0.464867389,0.367717756,0.501418504,0.364087319,0.355208373,0.341829043,0.427013248,0.637729108,0.539037443,0.557043719,0.607185822,0.538106426,0.962240835,0.691964373,0.950662903,0.701785332,0.69582591,0.586322537,0.380741659,0.443576363,0.269267848,0.750889625,0.347565094,0,0.477544396,0.343528141,0.380450692,0.41706054,0.365614585,0.524654011,0.472630346,0.344803445,0.28572125,0.530895457,0.321191206,0.543229612,0.700425532,0.391325728,0.969625767,0.213867651,0,0.317371327,0.593286437,0.379746136,0.400129764,0.290380665,0.39872227,0.620194987,0.335468417,0.190107801,0.409147627,0.376800356,0.496392064,0.332799792,0.496432236,0.93417668,0.408499169,0.640423358,0.642492951,0.342244242,0.190302589,0.207235115,0.537926012,0.820008164,0.530275705,0.42704756,0.523477494,0.336380745,0.389648443,0.430504695,0.478768506,0.775478917,0.359606239,0.745013367,0.820008164,0.822142492,0.631781758,0.488194101,0.58013524,0.724805809,0.593807402,0.619869158,0.544050964,0.530361908,0.591166156,0.649364622,0.283515873,0.420745562,0.621861377,0.387244584,0.509957313,0.608051786,0.235692627,0.654964131,0.906519311,0.482002798,0.563128618,0.765291227,0.800420265,0.515587291,0.550024,0.57298131,0.751983586,0.248606967,0.751983586,0.510014461,0.424030401,0.609385419,0.816319818,0.926654022,0.309441672,0.377707796,0.37623085,0.732721075,0.868546684,0.81632196,0.512766779,0.764643753,0.92713836,0.363732898,0.363732898,0.610959436,0.731993355,0.321164364,0.250347466,1,0.423227818,0.531399171,0.545405464,0.333396011,0.625382238,0.617222131,0.361125937,0.684642578,0.361036326,0.371040578,0.529178063,0.640032199,0.60890629,0.58294672,0.51968771,0.521804837,0.492363374,0.56880917,0.546965857,0.549917291,0.494644505,0.727011428,0.60316963,0.959035391,0.828554641,0.4395903,0.396194503,0,0.925267154,0.921465012,0.575393693,0.733318318,0.728559254,0.773931673,0.227879665,0.818498393,0.437171935,0.371331758,0.888243098,0.347565094,0.311646522,0.719346774,0.295477237,0.453716298,0.6112319,0.213867651,0.461158976,0.365930605,0.233436088,0.611277971
水巻町,0.237766231,0.498241336,0.609156256,0.531677094,0.460161003,0.314483445,0.264229694,0.264229694,0.621528016,0.557046177,0.63080999,0.431110433,0.592480758,0.779768433,0.361180076,0.34751396,0.210301293,0.406617785,0.60315485,0.553791095,0.547499721,0.562963621,0.488137045,0.973563988,0.528364025,0.973831991,0.541551431,0.772990763,0.874022929,0.42125905,0.408135845,0.436155959,0.602476752,0.347565094,0,0.489829812,0.434820036,0.380450692,0.407230403,0.506537006,0.713141668,0.546077081,0.571081873,0.28572125,0.472219661,0.571954343,0.696100448,0.805716082,0.349244784,0.369024693,0.213867651,0,0.455065397,0.704784695,0.379746136,0.584732813,0.768192593,0.570384521,0.461510661,0.498787337,0.190107801,0.560326643,0.435542372,0.553223844,0.455827969,0.510175822,0.365613978,0.517243021,0.509297248,0.655862134,0.562386996,0.362495104,0.378406164,0.436684041,0.363795322,0.35048507,0.720986546,0.351790646,0.364183381,0.286299255,0.527727693,0.668700966,0.452933412,0.359606239,0.313682078,0.363795322,0.3593946,0.602140919,0.541161152,0.63177833,0.931136324,0.623719998,0.582434709,0.779936207,0.563406366,0.637216363,0.895737554,0.283515873,0.448746225,0.746983077,0.447508852,0.392941565,0.409301447,0.040344772,0.146058597,0.470733083,0.446740678,0.516617019,0.95740481,0.949814145,0.567207717,0.378024915,0.446513135,0.518150786,0.482474779,0.518150786,0.608008378,0.524029391,0.564638229,0.622447471,0.874552713,0.239748736,0.377707796,0.37623085,0.945304604,0.91378617,0.96101789,0.934626542,0.934683565,0.701316553,0.363732898,0.363732898,0.934127412,0.555655079,0.472017014,0.296845317,1,0.490505232,0.455232033,0.53470811,0.334405551,0.61508517,0.815440381,0.228231348,0.851174419,0.361217229,0.34692475,0.461219524,0.940906931,0.90618006,0.900308699,0.9055779,0.551680038,0.625536185,0.616199065,0.624475785,0.595613724,0.636672233,0.727974895,0.765574378,0.523685598,0.649950607,0.580412383,0.637402002,0,0.91202707,0.921465012,0.745567758,0.910801094,0.98234589,0.911879312,0.262506413,0.733735403,0.467514682,0.328424124,0.651594269,0.347565094,0.415493798,0.614691033,0.305949442,0.464790562,0.598251019,0.213867651,0.627368463,0.471840664,0.370661943,0.621423818
岡垣町,0.26343458,0.665127077,0.666462864,0.471084322,0.463851487,0.553614896,0.2013904,0.2013904,0.436044702,0.344618189,0.525332201,0.432523899,0.766575903,0.563110504,0.362748543,0.344811557,0.136734924,0.564268846,0.855098749,0.33001923,0.582918116,0.673216118,0.523703064,0.618459941,0.688883386,0.548072155,0.631309668,0.48329035,0.505494763,0.453722111,0.429593558,0.37890646,0.653388483,0.673412963,0,0.500117767,0.388344882,0.380450692,0.416008659,0.529537077,0.617389833,0.753456199,0.62544354,0.424065147,0.85260808,0.463350845,0.533553714,0.838786043,0.373941094,0.39481895,0.397724353,0,0.498037757,0.606757689,0.379746136,0.55955967,0.480605003,0.38481962,0.638163242,0.640246119,0.431126937,0.44001864,0.556884405,0.489952519,0.607383121,0.399394189,0.382115068,0.537632494,0.529470496,0.415216843,0.342244242,0.362495104,0.402192572,0.461399046,0.371092289,0.307592808,0.656831135,0.359429051,0.509403097,0.359910012,0.351890863,0.405675533,0.564532966,0.387368785,0.322785346,0.371092289,0.366355702,0.914851765,0.634476398,0.664812005,0.570586015,0.769083292,0.764342736,0.491711124,0.687913962,0.708953874,0.615784788,0.283515873,0.317236845,0.501626209,0.524200313,0.249021827,0.243758431,0.334939112,0.354117502,0.350264627,0.677114017,0.612523214,0.665916466,0.621115572,0.602091607,0.526807538,0.44933688,0.549175988,0.451444932,0.549175988,0.535826653,0.542479394,0.851892259,0.521635406,0.5611694,0.630435458,0.377707796,0.37623085,0.636676022,0.84247203,0.767335864,0.427626729,0.571534978,0.352928596,0.363732898,0.363732898,0.479659255,0.348954597,0.414873373,0.293475907,1,0.444183078,0.521377179,0.55300517,0.331495081,0.630735008,0.597037542,0.280743678,0.776454671,0.362919818,0.588083025,0.699074411,0.582703039,0.621530793,0.596241452,0.543779587,0.695454443,0.587356615,0.477463429,0.477793286,0.621496511,0.584459506,0.445465058,0.424150111,0.560495211,0.436042629,0.458455354,0.43892011,0,0.696142531,0.846207784,0.552089572,0.465719296,0.819126462,0.620516564,0.377928909,0.770266254,0.392683991,0.366649835,0.648171159,0.673412963,0.367750993,0.617355675,0.401103865,0.499572402,0.539108636,0.397724353,0.553998097,0.473157808,0.305021956,0.489527808
遠賀町,0.298541688,0.59050831,0.633944761,0.470461588,0.49962128,0.530817701,0.198662045,0.198662045,0.464613865,0.460008227,0.567637635,0.424291141,0.676873718,0.643862442,0.362041791,0.349399767,0.379726869,0.531344217,0.834731803,0.350897458,0.581970943,0.573179622,0.475491261,0.96133247,0.707563916,0.850752918,0.652913644,0.724213178,0.650149563,0.752802167,0.499398309,0.380419913,0.652042576,0.359733925,0,0.516347194,0.471126464,0.380450692,0.368756511,0.644579027,0.606929247,0.391962072,0.484423673,0.406105788,0.418000989,0.97992446,0.316935533,0.644119501,0.35530508,0.473373224,0.444129079,0,0.438724449,0.617092615,0.379746136,0.349783478,0.61791705,0.677915371,0.57076599,0.461371742,0.190107801,0.474225049,0.567764853,0.688012407,0.508530963,0.432471701,0.455716402,0.558021966,0.398344386,0.56562015,0.461059607,0.480877458,0.334713304,0.545733532,0.410111312,0.365810019,0.652977768,0.390256876,0.336380745,0.386128947,0.298253859,0.774048683,0.4023449,0.359606239,0.351373794,0.410111312,0.408229786,0.800734537,0.640504514,0.690545357,0.482266825,0.57460164,0.504641244,0.541886882,0.597975954,0.652411533,0.523692093,0.467689869,0.347477392,0.68205595,0.531144526,0.334917689,0.311275322,0.344670828,0.347214628,0.436592759,0.570322304,0.549302939,0.656172171,0.593524883,0.349035682,0.474834757,0.503565465,0.427715922,0.572923184,0.427715922,0.633332807,0.458371696,0.591437808,0.401020651,0.615724837,0.569308415,0.377707796,0.37623085,0.644675175,0.897556739,0.679312836,0.548632992,0.422536411,0.510266113,0.363732898,0.363732898,0.48760813,0.442303807,0.40221175,0.324474475,1,0.529107027,0.521377179,0.55120793,0.332705759,0.629894429,0.48332668,0.273132573,0.800311374,0.360960206,0.563967198,0.665095142,0.940906931,0.5240117,0.542079255,0.493561411,0.426110833,0.656926186,0.347656324,0.348264257,0.649039418,0.642952773,0.752703873,0.718055003,0.548475746,0.448191689,0.699262226,0.690682815,0,0.614095261,0.921465012,0.43303714,0.449611155,0.725467471,0.571853253,0.156803707,0.96085155,0.462989048,0.295686691,0.859102039,0.359733925,0.463493968,0.564619844,0.357192439,0.624482791,0.440503815,0.444129079,0.567756812,0.5241387,0.519585047,0.621423818
小竹町,0.383148245,0.365384858,0.279238222,0.364927748,0.685329384,0.674123572,0.685328931,0.685328931,0.646275633,0.837042513,0.285976478,0.666793965,0.54317172,0.917197087,0.366173845,0.351470534,0.500108199,0.333364035,0.464634257,0.635027941,0.714107788,0.612223,0.534150704,0.973563988,0.571856314,0.973831991,0.610780597,0.684654879,0.69830495,0.43624921,0.289606724,0.718283314,0.351582119,0.386135167,0,0.395181487,0.738693373,0.380450692,0.368756511,0.947540725,0.355792187,0.321379779,0.29382061,0.309753286,0.248483284,0.352364203,0.316935533,0.413023005,0.352133763,0.329712267,0.284055894,0,0.375842743,0.51312442,0.379746136,0.349783478,0.660397507,0.64722588,0.238885579,0.203740384,0.46610261,0.788063212,0.697685334,0.224676723,0.391055929,0.516589495,0.519872059,0.388109696,0.398344386,0.769500188,0.860196937,0.561592699,0.690032764,0.333884157,0.756567021,0.408576661,0.562477473,0.640472697,0.532772962,0.378351161,0.430788583,0.549898925,0.258112748,0.360349359,0.585378083,0.756567021,0.750467175,0.323517038,0.319808709,0.281465532,0.643181632,0.345565371,0.370696106,0.495931071,0.333076233,0.304237686,0.5246941,0.283515873,0.619504872,0.75405293,0.353763071,0.281179526,0.408538373,0.040344772,0.513889951,0.854734926,0.323481021,0.512153631,0.95740481,0.949814145,0.49261466,0.278634966,0.359142748,0.568222548,0.43239552,0.568222548,0.732919872,0.576207603,0.617006153,0.456463143,0.309501607,0.386068755,0.377707796,0.37623085,0.344525863,0.352589086,0.337371814,0.347532925,0.358167832,0.352928596,0.363732898,0.363732898,0.342764847,0.348954597,0.971021493,0.424208995,1,0.507048858,0.956331622,0.9696884,0.331495081,0.391567669,0.414682188,0.255503822,0.826890542,0.36725596,0.491619715,0.427240254,0.587325254,0.475138833,0.504110837,0.527239222,0.370561631,0.442024063,0.845250227,0.899996199,0.428318857,0.476267807,0.303086095,0.355247659,0.720354105,0.958547916,0.326399973,0.393298473,0,0.556579037,0.726660448,0.410160064,0.37526647,0.98234589,0.511789069,0.17786325,0.829628887,0.452187992,0.356854274,0.763002536,0.386135167,0.719173927,0.30326689,0.497912706,0.826789924,0.218293416,0.284055894,0.471000219,0.574521237,0.549230302,0.367777644
鞍手町,0.290215792,0.572121799,0.48610563,0.381559605,0.61095704,0.282176806,0.384579526,0.384579526,0.560068796,0.50491534,0.343212138,0.608115954,0.354405334,0.793886885,0.351946972,0.354201923,0.575903851,0.478886939,0.604358996,0.475528153,0.707107557,0.707911762,0.662144626,0.840712961,0.796106991,0.80186884,0.780328788,0.599911686,0.5275693,0.638888867,0.389290848,0.50169135,0.544196413,0.363101475,0,0.394141447,0.862652439,0.869469016,0.368756511,0.520499502,0.237761247,0.348650231,0.329835037,0.362418471,0.298748817,0.34965544,0.416170641,0.426709547,0.339747496,0.366535517,0.286411749,0,0.446543055,0.606299857,0.455496961,0.349783478,0.685955748,0.597018046,0.5531025,0.460311258,0.517248502,0.638637559,0.925158896,0.557000248,0.514601302,0.506968985,0.528722888,0.476464076,0.252088341,0.819634624,0.342244242,0.577735747,0.358898391,0.288265684,0.56120397,0.596618188,0.503756717,0.968513252,0.35968368,0.352329683,0.309676874,0.215888662,0.397821148,0.362420599,0.501164422,0.56120397,0.542343689,0.676243015,0.35738397,0.365141976,0.62945669,0.650996662,0.645605342,0.374043441,0.402331354,0.442964525,0.52473182,0.298055925,0.494103324,0.780420274,0.390388192,0.350316447,0.362480932,0.040344772,0.316969651,0.463176914,0.448984927,0.480850519,0.95740481,0.949814145,0.494605526,0.365908829,0.455446162,0.468677102,0.53195587,0.468677102,0.627605861,0.509129719,0.688145595,0.385226979,0.309501607,0.559339875,0.377707796,0.37623085,0.517052901,0.545414162,0.602948015,0.610046948,0.358167832,0.561445127,0.534026737,0.534026737,0.496389891,0.529999474,0.971021493,0.380406672,1,0.415507459,0.956331622,0.9696884,0.331495081,0.398809815,0.415849345,0.32631296,0.752816874,0.351534153,0.395156405,0.495198794,0.453818628,0.402686336,0.419077649,0.440608158,0.680516843,0.583525141,0.726775488,0.583808124,0.722612939,0.590370159,0.669203428,0.521637591,0.504404371,0.444906719,0.419615536,0.357484245,0,0.546452376,0.464699874,0.406132184,0.4173416,0.323094034,0.417601722,0.43249227,0.700110415,0.529540908,0.343489719,0.473588528,0.363101475,0.854691709,0.169906865,0.409381814,0.840663846,0.23202519,0.286411749,0.589181294,0.591124602,0.716402679,0.296756716
桂川町,0.267113897,0.643670758,0.618646915,0.458772148,0.509990077,0.724973519,0.237185975,0.237185975,0.624624084,0.401928304,0.599114073,0.461846173,0.681093645,0.63649527,0.360807044,0.34901069,0.121129937,0.54217264,0.648499948,0.410401681,0.588728668,0.677194108,0.615085489,0.973563988,0.943246596,0.973831991,0.904358435,0.636375117,0.663827793,0.612401277,0.337287276,0.594456624,0.461780711,0.347565094,0,0.410732401,0.583537552,0.869469016,0.368756511,0.780809517,0.464909043,0.321379779,0.405935705,0.628466336,0.429097663,0.97992446,0.316935533,0.607834102,0.43569913,0.355595436,0.213867651,0,0.541545284,0.640990974,0.744296982,0.349783478,0.637764837,0.590487561,0.238885579,0.393263623,0.190107801,0.297211149,0.771899548,0.250912791,0.485608191,0.758088968,0.40088114,0.442481622,0.690856477,0.709338866,0.376705841,0.281779863,0.396194813,0.344739285,0.391278388,0.651939235,0.666001915,0.420798935,0.97266363,0.334799118,0.306889625,0.969455039,0.434707438,0.542322136,0.333281205,0.391278388,0.392157269,0.445044475,0.622420164,0.55332181,0.452536458,0.521348319,0.555528699,0.445186519,0.612460219,0.549402396,0.531310585,0.542813473,0.533287318,0.549852383,0.458990264,0.398709062,0.333087471,0.120647158,0.185871368,0.272691345,0.298214455,0.455501915,0.880485394,0.808207381,0.354519952,0.458474917,0.413808618,0.30309186,0.697565906,0.30309186,0.505470142,0.587676624,0.592668866,0.318719684,0.711666021,0.496200881,0.377707796,0.37623085,0.51659728,0.609758953,0.531720525,0.347532925,0.358167832,0.447152836,0.363732898,0.363732898,0.342764847,0.404858354,0.971021493,0.600766051,1,0.683514206,0.455232033,0.511453688,0.406000433,0.216804936,0.450592088,0.229954945,0.856195082,0.359215496,0.53985137,0.393260985,0.531743454,0.482813337,0.487651969,0.482892128,0.435913634,0.427274302,0.347656324,0.348264257,0.437374059,0.410375274,0.380163429,0.35861729,0.812903992,0.623467042,0.299766955,0.293920528,0,0.724531319,0.643485048,0.430931101,0.50229552,0.587313501,0.522418766,0.227879665,0.785106912,0.516624433,0.313576076,0.665340806,0.347565094,0.55396418,0.47514264,0.34531049,0.425539806,0.621692882,0.213867651,0.625164778,0.509133974,0.323827598,0.662007206
筑前町,0.36870587,0.625996743,0.733290273,0.551406354,0.41392752,0.491148184,0.329214599,0.329214599,0.465193433,0.394854642,0.783616509,0.350112114,0.839349339,0.478544435,0.564095936,0.446159421,0.203613441,0.712060955,0.735316063,0.267407945,0.41535355,0.493045677,0.457813698,0.57691913,0.525329062,0.493622053,0.470387595,0.619793742,0.572076379,0.823397076,0.466573799,0.6449692,0.416780042,0.541499802,0,0.482120007,0.458156206,0.869469016,0.368756511,0.679992316,0.635508695,0.368197883,0.515325429,0.28572125,0.396598964,0.857420133,0.425105395,0.499922489,0.488185307,0.399006573,0.475325634,0,0.510368576,0.490485671,0.834251087,0.349783478,0.510321847,0.521347088,0.827079783,0.755854922,0.190107801,0.504678417,0.496176577,0.589846178,0.531584892,0.828944964,0.654265073,0.483260567,0.373127827,0.411874547,0.710006086,0.701499117,0.527876517,0.466423997,0.582209005,0.397966749,0.517757117,0.517416877,0.336380745,0.48224421,0.275785809,0.428327769,0.664291854,0.895482951,0.559675709,0.582209005,0.572732167,0.568794976,0.732734699,0.622843989,0.373719443,0.618245112,0.66666222,0.375489038,0.72816785,0.629885826,0.457939949,0.283515873,0.340471322,0.494604467,0.449527843,0.46700675,0.427107649,0.412796703,0.368751107,0.422090199,0.525953332,0.55316373,0.587958242,0.555685604,0.417302679,0.536881189,0.389859652,0.503299825,0.497327964,0.503299825,0.58600464,0.588299151,0.668971636,0.386071846,0.560103724,0.558373219,0.377707796,0.37623085,0.423982294,0.423769828,0.453968597,0.410830267,0.358167832,0.607872179,0.363732898,0.363732898,0.379806895,0.500214021,0.458366796,0.349408105,1,0.473961605,0.64164108,0.567860483,0.610446307,0.216804936,0.417220108,0.278055686,0.72224949,0.564095718,0.53985137,0.665095142,0.518515755,0.43091543,0.432372578,0.421981535,0.552302438,0.604451664,0.52273566,0.49273229,0.680550063,0.603152018,0.437971428,0.398592582,0.442704447,0.355664405,0.392552953,0.363710114,0,0.550070864,0.529243898,0.364545338,0.396132224,0.652382035,0.431809358,0.152855043,0.785106912,0.438193926,0.25431192,0.655076415,0.541499802,0.43867846,0.564275514,0.541462653,0.632038432,0.379382462,0.475325634,0.469639553,0.534690569,0.374786627,0.84463245
